NO. ,FECHA ,YEAR,MONTH,TEMP,SEASON,ADUANA,NOMADUANA,TIPOOPERACION,NOMTIPOOPERACION,PUERTOEMB,GLOSAPUERTOEMB,REGIONORIGEN,GLOSAREGION,TIPOCARGA,NOMTIPOCARGA,VIATRANSP,NOMVIATRANSP,PUERTODESEMB,GLOSAPUERTOEMB,PAISDESTINO,GLOSAPAISDESTINO,PAIS,NOMBRECIATRANSP,PAISCIATRANSP,MONEDA,GLOSAMONEDA,MODALIDADVENTA,GLOSAMODALIDADVENTA,CLAUSULAVENTA,GLOSACLAUSULAVENTA,FORMAPAGO,CLAUFORMAPAGO,VALORCLAUSULAVENTA,COMISIONEXTERIOR,OTROSGASTOS,VALORLIQUIDORETORNO,TOTALITEM,TOTALBULTOS,PESOBRUTOTOTAL,TOTALVALORFOB,VALORFLETE,VALORSEGURO,VALORCIF,NUMEROITEM,NOMBRE,CODIGOARANCEL,GLOSAARANCEL,UNIDADMEDIDA,CANTIDADMERCANCIA,FOBUNITARIO,FOBUS,PESOBRUTOITEM
49,4/28/2010,2010,4,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,14001.08,0,2428.4,11572.68,1,44,520,11572.68,2428.4,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,400,28.9317,11572.68,520
50,1/3/2010,2010,1,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,14191.71,0,1555.28,12636.43,1,34,352,12636.43,1555.28,0,0,1,sin-codigo       ~ langostas vivas ~ soc.de servicios continental-f ~ jasus fr  o ntalis ~ calibre 700-up gra  m os ~ fresca ~ enteras ~par a c on sumo humano,3062120,Langosta viva,6,298.8,42.290596,12636.43,352
51,1/5/2010,2010,1,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,20423.14,0,1917.16,18505.98,1,48,574,18505.98,1917.16,0,0,1,sin-codigo      langosta de juan fernandez~ v&s-f~ jasys frontalis calibre 650-850gr~ vivas,3062120,Langosta viva,6,430,43.037163,18505.98,574
52,1/7/2010,2010,1,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,32239.49,0,3174,29065.49,1,77,900,29065.49,3174,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,700,41.522129,29065.49,900
53,1/7/2010,2010,1,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,13816.93,0,1728,12088.93,1,33,400,12088.93,1728,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,300,40.296433,12088.93,400
54,1/12/2010,2010,1,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,17478.4,0,1985.92,15492.48,1,40,418,15492.48,1985.92,0,0,1,sin-codigo      ~ langostas vivas~ costa viva-f~ jasus frontalis~ de juan fernandez,3062120,Langosta viva,6,368,4.209913,15492.48,418
55,5/4/2010,2010,5,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Quantas,406,142,Euro,1,Firme,2,CFR,1,COB1,10904.68,0,1347.4,9557.28,1,30,386,9557.28,1347.4,0,0,1,sin-codigo      langosta de juan fernandez~ v&s-f~ jasus frontalis calibre 600-950grs.~ vivas,3062120,Langosta viva,6,300,31.8576,9557.28,386
56,5/4/2010,2010,5,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Quantas,406,142,Euro,1,Firme,2,CFR,1,COB1,15630.05,0,1715.2,13914.85,1,35,542,13914.85,1715.2,0,0,1,sin-codigo      langosta de juan fernandez~ v&s-f~ jasus frontalis calibre 600-1500grs~ vivas,3062120,Langosta viva,6,430,32.360116,13914.85,542
57,9/29/2010,2010,9,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,15750,0,1685,14065,1,35,448,14065,1685,0,0,1,sin-codigo      langosta de juan fernandez~ v y s-f~ jasus frontalis calibre 600-950grs~ vivas,3062120,Langosta viva,6,350,40.185714,14065,448
58,9/29/2010,2010,9,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,18000,0,1685,16315,1,40,484,16315,1685,0,0,1,sin-codigo      langosta de juan fernandez~ v y s-f~ jasus frontalis calibre 60 0-950grs~ vivas,3062120,Langosta viva,6,400,40.7875,16315,484
59,9/29/2010,2010,9,2009-2010,2009,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,14400,0,1435.8,12964.2,1,32,412,12964.2,1435.8,0,0,1,sin-codigo      langosta de juan fernandez~ v y s-f~ jasus frontalis calibre 60 0-950grs~ vivas,3062120,Langosta viva,6,320,40.513125,12964.2,412
60,10/1/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,22052.98,0,2204.94,19848.04,1,57,646,19848.04,2204.94,0,0,1,sin-codigo      langosta de juan fernandez~ v y s-f~ jasus frontalis calibre 600-950grs~ vivas,3062120,Langosta viva,6,520,38.169308,19848.04,646
61,10/4/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,22500,0,2148.65,20351.35,1,50,671,20351.35,2148.65,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre 600grs.up.~ vivas,3062120,Langosta viva,6,500,40.7027,20351.35,671
62,10/4/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,31500,0,2876.3,28623.7,1,70,902,28623.7,2876.3,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,700,40.891,28623.7,902
63,10/5/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,17922.61,0,2603,15319.61,1,44,520,15319.61,2603,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano~,3062120,Langosta viva,6,400,38.299025,15319.61,520
64,10/6/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,18868.29,0,2540.8,16327.49,1,31,570,16327.49,2540.8,0,0,1,sin-codigo       ~ langostas vivas ~ daniel andrepierre touret ltda. - f ~ jasus frontalis ~ calibre 800-upgramos ~ vivas ~ para consumohumano,3062120,Langosta viva,6,485.75,33.612949,16327.49,570
65,10/14/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,22606.92,0,2221.89,20385.03,1,55,651,20385.03,2221.89,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,500,40.77006,20385.03,651
66,10/14/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,15750,0,1561.6,14188.4,1,35,449,14188.4,1561.6,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,350,40.538286,14188.4,449
67,10/18/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,11628.51,0,1801.72,9826.79,1,43,378,9826.79,1801.72,0,0,1,sin-codigo       ~ langostas vivas ~ daniel andrepierre touret ltda. - f ~ jasus frontalis ~ calibre 800 -u p kilogramos ~ vivas ~ paraco nsumo humano,3062120,Langosta viva,6,280.8,34.995691,9826.79,378
68,10/18/2010,2010,10,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,5,FOB,1,COB1,18750,0,0,18750,1,28,438,18750,1975.54,0,0,1,"sin-codigo      ~ langostas vivas ( jasus frontalis), para consumo humano",3062190,Langosta viva,6,350,53.571429,18750,438
69,11/4/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,5,FOB,1,COB1,18750,0,0,18750,1,28,324,18750,0,0,0,1,sin-codigo      ~ langostas viavas~ canal perex norte-f~ ( jasus frontalis) para consumo humano,3062120,Langosta viva,6,320,58.59375,18750,324
70,11/4/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,28928.2,0,2691,26237.2,2,40,690,26237.2,2691,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 800-1.500 gramos ~ vivas~ pa ra consumo humano,3062120,Langosta viva,6,431.4,47.162772,20346.02,523
71,11/4/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,28928.2,0,2691,26237.2,2,40,690,26237.2,2691,0,0,2,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 1.500-2.500 gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,138.2,42.627931,5891.18,167
72,11/4/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,26461.9,0,2464.8,23997.1,3,35,632,23997.1,2464.8,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 800-1000 gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,220.1,47.156474,10379.14,270
73,11/4/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,26461.9,0,2464.8,23997.1,3,35,632,23997.1,2464.8,0,0,2,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 1000-1500 gramos ~ vivas ~para consumo humano,3062120,Langosta viva,6,224.7,47.156431,10596.05,275
74,11/4/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,26461.9,0,2464.8,23997.1,3,35,632,23997.1,2464.8,0,0,3,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 1500- 2000 gramos ~ vivas ~para consumo humano,3062120,Langosta viva,6,70.9,42.622144,3021.91,87
75,11/5/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,22606.92,0,2272.74,20334.18,1,55,666,20334.18,2272.74,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,500,40.66836,20334.18,666
76,11/5/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,16688,0,1610,15078,1,25,489,15078,1610,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,375,40.208,15078,489
77,11/5/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,12464.36,0,1494.28,10970.08,1,26,342,10970.08,1494.28,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,270,40.629926,10970.08,342
78,11/5/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,22606.92,0,2326.98,20279.94,1,55,682,20279.94,2326.98,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600 grs.up~ vivas,3062120,Langosta viva,6,500,40.55988,20279.94,682
79,11/5/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,23059.06,0,2360.88,20698.18,1,56,692,20698.18,2360.88,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,510,40.584667,20698.18,692
80,11/8/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,12974.41,0,1792.24,11182.17,1,21,376,11182.17,1792.24,0,0,1,sin-codigo       ~ langostas vivas ~ dan iel andre pierre touret ltda. - f ~ ja sus frontalis ~ calibre 800- up kilogramos ~ vivas ~ para c onsumo humano,3062120,Langosta viva,6,313.3,35.691574,11182.17,376
81,11/8/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,42886.9,0,7780.62,35106.28,3,229,3692,35106.28,7780.62,0,0,3,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 700-up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,350,33.899029,11864.66,438
82,11/8/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,24678.55,0,4398.12,20280.43,2,120,1930,20280.43,4398.12,0,0,2,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 700-up gramos ~ vivas ~ pa ra consumo humano,3062120,Langosta viva,6,261.5,34.031778,8899.31,338
83,11/8/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,59800,0,5774.9,54025.1,1,76,1462,54025.1,5774.9,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 600-up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,1300,41.557769,54025.1,1462
84,11/9/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,21384.93,0,2924.01,18460.92,1,58,610,18460.92,2924.01,0,0,1,sin-codigo       ~ langostas vivas~ costa viva-f~ jasus frontalis~ para consumo humano,3062120,Langosta viva,6,500,36.92184,18460.92,610
85,11/9/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,30814.73,0,3741,27073.73,1,56,910,27073.73,3741,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 700-up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,744.1,36.384532,27073.73,910
86,11/10/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,3,Cons-Libre,2,CFR,1,COB1,20291.92,0,2576.6,17715.32,1,39,626,17715.32,2576.6,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 700-up gramos ~ vivas ~ pa ra consumo humano,3062120,Langosta viva,6,490,36.153714,17715.32,626
87,11/11/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,21384.93,0,2756.65,18628.28,1,36,578,18628.28,2756.65,0,0,1,sin-codigo      ~ langostas vivas~ canal perez norte-f~ jasus frontalis~ de isla juan fernandez,3062120,Langosta viva,6,500,37.25656,18628.28,578
88,11/11/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,22349.06,0,3106,19243.06,1,55,620,19243.06,3106,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,500,38.48612,19243.06,620
89,11/15/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Qantas Airways,406,13,Dólar,1,Firme,2,CFR,1,COB1,14100,0,1620.4,12479.6,1,22,378,12479.6,1620.4,0,0,1,sin-codigo      ~ langostas vivas~ canal perez norte-f~ jasus frontalis~ de isla juan fernandez~,3062120,Langosta viva,6,300,41.598667,12479.6,378
90,11/17/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,5,FOB,1,COB1,55000,0,0,55000,1,63,1306,55000,4888.8,0,0,1,sin-codigo      ~ langostas vivas~ canal perez norte-f~ jasus frontalis~ de isla juan fernandez,3062120,Langosta viva,6,1100,50,55000,1306
91,11/18/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,14027.04,0,1379.7,12647.34,1,20,382,12647.34,1379.7,0,0,1,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 600-up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,292.23,43.278719,12647.34,382
92,11/22/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,4,Coquimbo,R,General,4,Aéreo,594,Frankfurt,563,Alemania,Germany,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,16755.07,0,2145.5,14609.57,2,77,1226,14609.57,2145.5,0,0,2,sin-codigo       ~ langostas vivas ~ dt france s.a.-f ~ jasus frontalis ~ calibre 700-up gramos ~ vivas ~ para consumo humano,3062120,Langosta viva,6,101.81,40.981632,4172.34,108
93,11/23/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Lan Chile,997,13,Dólar,1,Firme,2,CFR,1,COB1,22740,0,2195.9,20544.1,1,33,686,20544.1,2195.9,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,511,40.203718,20544.1,686
94,11/23/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,2,CFR,1,COB1,9812,0,1624,8188,1,21,290,8188,1624,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,220.5,37.133787,8188,290
95,11/23/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,561,Otros Puertos de España No Especificados,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,16536.79,0,1523.04,15013.75,1,44,531,15013.75,1523.04,0,0,1,sin-codigo       ~ langostas vivas ~ hotelera magallanes ltda..-f ~ jasus frontalis ~ calibre 600-up gramos~ vivas ~ para consumo humano,3062120,Langosta viva,6,400,37.534375,15013.75,531
96,11/24/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,10,De Los Lagos,F,Frigorizado,4,Aéreo,563,Barcelona,517,España,Spain,Iberia,517,142,Euro,1,Firme,2,CFR,1,COB1,6415.48,0,969.9,5445.58,1,11,190,5445.58,969.9,0,0,1,sin-codigo      ~ langostas vivas~ canal perez norte-f~ jasus frontalis~ de isla juan fernandez,3062120,Langosta viva,6,150,36.303867,5445.58,190
97,11/26/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,492,Hong Kong,342,Hong Kong,Hong Kong,Air Canada,226,13,Dólar,1,Firme,5,FOB,1,COB1,23520,0,0,23520,1,35,652,23520,2493.3,0,0,1,"sin-codigo      ~ langostas vivas~ canal perez norte-f~ jasus frontalis~ de isla juan fernandez, para consumo humano",3062120,Langosta viva,6,490,48,23520,652
98,11/30/2010,2010,11,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,30788.06,0,4083.92,26704.14,1,65,878,26704.14,4083.92,0,0,1,sin-codigo      langostas de juan fernandez~ v &s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,682.5,39.126945,26704.14,878
99,12/1/2010,2010,12,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,R,General,4,Aéreo,551,Otros Puertos de Francia No Especificados,505,Francia,France,Air France,505,142,Euro,1,Firme,2,CFR,1,COB1,13739.51,0,1861.36,11878.15,1,20,399,11878.15,1861.36,0,0,1,sin-codigo      langostas de juan fernandez~ v&s-f~ jasus frontalis calibre 600grs.up~ vivas,3062120,Langosta viva,6,300,39.593833,11878.15,399
100,12/2/2010,2010,12,2010-2011,2010,48,Metropolitana,200,Exportación normal,992,AEROP.A.M.BENITEZ,5,Valparaíso,F,Frigorizado,4,Aéreo,541,Otros Puertos de Italia No Especificados,504,Italia,Italy,Lan Chile,997,142,Euro,1,Firme,2,CFR,1,COB1,21500.4,0,3106,18394.4,1,55,620,18394.4,3106,0,0,1,sin-codigo      ~ langostas vivas~ c.p.del mar -f~ jasus frontalis~ destinadas al consumo humano,3062120,Langosta viva,6,500,36.7888,18394.4,620
